CR	2528981610	546717******1306	2528981610	2528954340	598826531441488		340449680	3080ef23b884448fb31d6f611f7702a7	340449680	3080ef23b884448fb31d6f611f7702a7	CARD-HNLWTHFMHG	2024-03-08	2903	USD	STD-MCPREGPR-USD-ETH-01	CPO_PRP_USD_ETH_01	00	NEW_CARD	MR	FIRSTZCSII	LASTZCSII	CO	2024-03-08 12:42:11	MP_API_CPO
LM	2528981610	546717******1306	2528981610	MONTHLY_MOTO		800		USD	2024-02-15 00:00:00	2100-01-01 00:00:00	0	0.00
LM	2528981610	546717******1306	2528981610	MONTHLY_ECOMM	0	0	0	USD	2024-02-15 00:00:00	2100-01-01 00:00:00	0	0.00
LM	2528981610	546717******1306	2528981610	DAILY_ECOMM	0	0	0	USD	2024-02-15 00:00:00	2100-01-01 00:00:00	0	0.00
LM	2528981610	546717******1306	2528981610	DAILY_MOTO		400		USD	2024-02-15 00:00:00	2100-01-01 00:00:00	0	0.00
LM	2528981610	546717******1306	2528981610	DAILY_TOTAL		10000		USD	2024-02-15 00:00:00	2100-01-01 00:00:00	0	0.00
LM	2528981610	546717******1306	2528981610	DAILY_RETAIL		8800		USD	2024-02-15 00:00:00	2100-01-01 00:00:00	0	0.00
LM	2528981610	546717******1306	2528981610	DAILY_CASH		400		USD	2024-02-15 00:00:00	2100-01-01 00:00:00	0	0.00
LM	2528981610	546717******1306	2528981610	MONTHLY_CASH		800		USD	2024-02-15 00:00:00	2100-01-01 00:00:00	0	0.00
LM	2528981610	546717******1306	2528981610	MONTHLY_RETAIL		17600		USD	2024-02-15 00:00:00	2100-01-01 00:00:00	0	0.00
CS		546717******1306	2528981610	00	CHANGED FOR TESTING	20240308	14:16:02	2024-03-08 12:42:11	MP_API_CPO
CS		546717******1306	2528981610	05	Unblock Card	20240308	14:08:44	2024-03-08 12:42:11	MP_API_CPO
FT	CPO	001	20240309	38
